productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,review
B0CHX1W1XY,India,29-07-2024,True,5,Genuine Product,This is my second apple order from Amazon. I've also directly ordered from Apple website and I can say that the product is genuine and exactly same as when I get from Apple website. Quick delivery and securely sealed. Kudos to Amazon for trustworthy delivery.,https://www.amazon.in/gp/customer-reviews/RAYNJ719JMUJD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 29 July 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,genuine product this is my second apple order from amazon ive also directly ordered from apple website and i can say that the product is genuine and exactly same as when i get from apple website quick delivery and securely sealed kudos to amazon for trustworthy delivery
B0CHX1W1XY,India,20-08-2024,True,3,Expensive,As always apple products are over priced,https://www.amazon.in/gp/customer-reviews/R11YZDPQ3QPRVD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 20 August 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,expensive as always apple products are over priced
B0CHX1W1XY,India,24-05-2024,True,4,Not bad,"4* because there’s always room for improvement. For a phone that pricey, I expected it'll dance and come into my lap for unboxing",https://www.amazon.in/gp/customer-reviews/R2707R8IQ4MSQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 24 May 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,not bad 4 because theres always room for improvement for a phone that pricey i expected itll dance and come into my lap for unboxing
B0CHX1W1XY,India,25-07-2024,True,5,Good,What to tell about apple product security reasons excellent,https://www.amazon.in/gp/customer-reviews/R20GJ9BV0TD49H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 25 July 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,good what to tell about apple product security reasons excellent
B0CHX1W1XY,India,24-07-2024,True,5,Authentic product and 5 star for secured delivery.,Authentic product and 5 star for secured delivery. The seller was genuine and trustworthy.,https://www.amazon.in/gp/customer-reviews/R39LYFH7YNQH2H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 24 July 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,authentic product and 5 star for secured delivery authentic product and 5 star for secured delivery the seller was genuine and trustworthy
B0CHX1W1XY,India,23-05-2024,True,4,Camera quality is good,All good but have little heating problem.,https://www.amazon.in/gp/customer-reviews/R2EX5FB2BHJ0ZD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 23 May 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,camera quality is good all good but have little heating problem
B0CHX1W1XY,India,07-01-2024,False,4,I like this phone,,https://www.amazon.in/gp/customer-reviews/R37Z90H1KUSJU1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 7 January 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,i like this phone 
B0CHX1W1XY,India,29-01-2024,False,2,Most third class iPhone ever... !!!,"I had iphone 11, pretty decent phone and I was proud with that phone. The finishing of iPhone 11 was the best, super camera and nice display.This iPhone 15 is a huge letdown... Small phone, no white color available and camera, photo quality is below than average. Many issues are there... Phone heats up, many times phone volume gets down without any reason and you will miss important calls. Most funny issue is my phone frequently forgetting my face and you cant accept call. It freezes... You will see phone is ringing infront of you but, you can't accept that call...!!! I bought iPhone 15 @79999/- in the month of October and in January it is on sale, gone down to 65000/-... so huge fall in price in such short time...!!! Apple... clock is ticking... another Nokia...😊",https://www.amazon.in/gp/customer-reviews/R3ER7HEVJUV9B6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 29 January 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,most third class iphone ever  i had iphone 11 pretty decent phone and i was proud with that phone the finishing of iphone 11 was the best super camera and nice displaythis iphone 15 is a huge letdown small phone no white color available and camera photo quality is below than average 
B0CHX1W1XY,India,25-02-2024,False,1,Worst,"Worst phone , the phone is hanging , and heating issues not worth to the amount , don’t buy it",https://www.amazon.in/gp/customer-reviews/R2JRCJ7L78NXHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 25 February 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,worst worst phone  the phone is hanging  and heating issues not worth to the amount  dont buy it
B0CHX1W1XY,India,13-10-2023,False,5,Best phone I ever got!!!,I'm moved from a Android to iOS and this is the most powerfull thing iv used it looks so good  the size is perfect color blue is OP overall value for money performance OP!!,https://www.amazon.in/gp/customer-reviews/R2U6GPC0C64GLW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 13 October 2023,Colour: BlueSize: 256 GB,B0CHX6N27Y,best phone i ever got im moved from a android to ios and this is the most powerfull thing iv used it looks so good  the size is perfect color blue is op overall value for money performance op
B0CHX1W1XY,India,23-10-2023,True,1,Worst experience,Worst,https://www.amazon.in/gp/customer-reviews/RQDJA8S8XUENQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 23 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,worst experience worst
B0CHX1W1XY,India,03-05-2024,False,5,Iphone,Most suitable and superb and awesome phone and fantastic phone forever and this is precious phoneLove for use and compatible for all,https://www.amazon.in/gp/customer-reviews/R3QEHODE66GB5S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 3 May 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,iphone most suitable and superb and awesome phone and fantastic phone forever and this is precious phonelove for use and compatible for all
B0CHX1W1XY,India,20-07-2024,False,1,Not worth it,"Over heating and battery drains quickly, never able to use outside due to over heating.  ... . . .  .",https://www.amazon.in/gp/customer-reviews/R4YE0NT63N34J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 20 July 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,not worth it over heating and battery drains quickly never able to use outside due to over heating       
B0CHX1W1XY,India,12-10-2023,False,4,Well it's better than 14 series have to give it thatl,The phone itself feels extremely lighter than the previous series and feels les venerable to falls the camera improvement are beyond nice..,https://www.amazon.in/gp/customer-reviews/R2FOPSG3PY9M8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 12 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,well its better than 14 series have to give it thatl the phone itself feels extremely lighter than the previous series and feels les venerable to falls the camera improvement are beyond nice
B0CHX1W1XY,India,20-02-2024,False,5,good to buy,very happy to buy after moving android to iphone . Camera is goood and perfomance also good battery life is also good.,https://www.amazon.in/gp/customer-reviews/R1E7EK3W5C3IPG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 20 February 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,good to buy very happy to buy after moving android to iphone  camera is goood and perfomance also good battery life is also good
B0CHX1W1XY,India,18-02-2024,False,5,Good,Woooooooow very bootyful camera phone with no use dandia island and bery very dangerous processor phone only for risthedaro ki gand jalane lai liye,https://www.amazon.in/gp/customer-reviews/R2ANDXKH4OW836/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 18 February 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,good woooooooow very bootyful camera phone with no use dandia island and bery very dangerous processor phone only for risthedaro ki gand jalane lai liye
B0CHX1W1XY,India,15-12-2023,False,2,I dnt like this,Heating issue.. 15 min video recording.. full heating mobile..  some laaging issues..  25K android mobile is much better than this phone..  only buildup purpose u can use this..,https://www.amazon.in/gp/customer-reviews/R1K8VLNJN8TF87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 15 December 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,i dnt like this heating issue 15 min video recording full heating mobile  some laaging issues  25k android mobile is much better than this phone  only buildup purpose u can use this
B0CHX1W1XY,India,24-07-2024,False,1,Do not buy with exchange,"*Nothing to say about the iPhone. It’s the best that is available.*Lot to say about Amazon’s delivery and exchange. Unfortunately had the idea to buy this with exchange of iPhone XR (bought from Amazon itself, invoice existing). On first attempt, the deliver agent says code fro rabbit exchange not working let me re attempt the delivery tomorrow. That tomorrow became 2 days, after lot of phone calls with Amazon and emails to and fro on 2nd attempt The rabbit exchange app that Amazon is mandating for exchange passed all the test (including battery at 80% life). But in the summery showed ‘mri_battery genuine’ and ‘mri_camera genuine’ as failed and generated a code which the delivery agent couldn’t input in his mobile. Says exchange is rejected ( mind you no message to that effect was displayed in his app), promptly cancels order and goes away.And that is the end of me buying high value electronic goods from Amazon.Do a favour do not buy with exchange from Amazon! You would save yourselves a lot of hassle.And Congratulations Amazon india folks on completing the process to make Amazon the worst customer centric company. May you crash and burn.",https://www.amazon.in/gp/customer-reviews/R35ZOKIMSPG6L2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 24 July 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,do not buy with exchange nothing to say about the iphone its the best that is availablelot to say about amazons delivery and exchange unfortunately had the idea to buy this with exchange of iphone xr bought from amazon itself invoice existing on first attempt the deliver agent says code 
B0CHX1W1XY,India,23-05-2024,True,1,Don't buy flagship mobiles in Amazon,"Received a defective product from Amazon. There was a deep hairline crack in the screen while unboxing the brand new iPhone 15.Initially Amazon didn't take any action or resolution. After I reached out to Apple, got to know that there are no such policies that customer should only reachout to Apple after purchasing Apple products. Resellers like Amazon should be responsible for any kind of damages. Finally after highlighting this point with Amazon, I got my refund.Similar issue happend with the Samsung s24 which I recently purchased.Amazon selling completely defective products.",https://www.amazon.in/gp/customer-reviews/R27JJF8KQ2938V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 23 May 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,dont buy flagship mobiles in amazon received a defective product from amazon there was a deep hairline crack in the screen while unboxing the brand new iphone 15initially amazon didnt take any action or resolution after i reached out to apple got to know that there are no such policies that cu
B0CHX1W1XY,India,16-11-2023,True,5,It’s good,It’s good,https://www.amazon.in/gp/customer-reviews/R2LMSPHS2RRNPL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 16 November 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,its good its good
B0CHX1W1XY,India,05-11-2023,True,5,Vry good,Good product 👍,https://www.amazon.in/gp/customer-reviews/R308LOR0DWDZTJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 5 November 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,vry good good product 
B0CHX1W1XY,India,15-10-2023,True,5,Fantastic,Very Nice Phone,https://www.amazon.in/gp/customer-reviews/R1NTPW3313S1Z3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 15 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,fantastic very nice phone
B0CHX1W1XY,India,14-10-2023,True,5,Very good phone,The quality is good it is durable charging is fast and long lasting,https://www.amazon.in/gp/customer-reviews/R4ZTS070PWDKX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 14 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,very good phone the quality is good it is durable charging is fast and long lasting
B0CHX1W1XY,India,14-04-2024,True,1,PHONE HEATING WITHIN MINUTES OF USE,"We have brought Apple i phone, in hope to get a good phone after spending heavy money it,s great disappointment that the phone is heating up heavily even for 02 minutes of use,the battery dried up automatically when idle with in one hour.Such defective piece apple and amazon are selling after taking high prices,great disappointment. Now after purchase we have to run to service center to repair brand new phone.. Misery of the situation.",https://www.amazon.in/gp/customer-reviews/R277G9RIPFYACR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 14 April 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,phone heating within minutes of use we have brought apple i phone in hope to get a good phone after spending heavy money its great disappointment that the phone is heating up heavily even for 02 minutes of usethe battery dried up automatically when idle with in one hoursuch defective piece apple
B0CHX1W1XY,India,03-07-2024,True,1,Duplicate iphone,Battery backup is very low and getting heated in 15 minutes only this is a duplicate iphone .amazon is selling duplicate,https://www.amazon.in/gp/customer-reviews/R2JJ5PNEGY2I36/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 3 July 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,duplicate iphone battery backup is very low and getting heated in 15 minutes only this is a duplicate iphone amazon is selling duplicate
B0CHX1W1XY,India,15-08-2024,False,2,Battery and camera performance,It is my personal review after using it for more than 6 monthBattery is not Upto mark you have to charge couple of times in a day even you are not playing any gamesRefresh rate is very slow camera quality also decreases after month of use but phone give u an awesome feeling,https://www.amazon.in/gp/customer-reviews/R6SL6C16BNN6C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 15 August 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,battery and camera performance it is my personal review after using it for more than 6 monthbattery is not upto mark you have to charge couple of times in a day even you are not playing any gamesrefresh rate is very slow camera quality also decreases after month of use but phone give u an awesome fe
B0CHX1W1XY,India,16-06-2024,False,5,Alhamdulillah One More Added By The Mercy Of Allah SWT 💗,"Performance , sound quality , value for money , fast charging , touch is very good , battery is 👍🏻",https://www.amazon.in/gp/customer-reviews/R2E9YUKV7EN0DV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 16 June 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,alhamdulillah one more added by the mercy of allah swt  performance  sound quality  value for money  fast charging  touch is very good  battery is 
B0CHX1W1XY,India,19-01-2024,True,1,आइफ़ोन १५,"camera quality very poor, performance इस लो",https://www.amazon.in/gp/customer-reviews/R3NTF6KK1H6DMW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 19 January 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,  camera quality very poor performance  
B0CHX1W1XY,India,02-01-2024,True,5,Excellent Product,This phone is good and quite seamless for multitasking and the camera quality and features is excellent.,https://www.amazon.in/gp/customer-reviews/R3CJOGWXD7GY51/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 2 January 2024,Colour: BlackSize: 256 GB,B0CHX2WQLX,excellent product this phone is good and quite seamless for multitasking and the camera quality and features is excellent
B0CHX1W1XY,India,13-12-2023,True,5,Enjoying iphone15,"Moved from android, display is impressiveCamera quality is excellent with 48MPBattery life is around 1.5 days on medium usage, around 1 day on more usage.No heating issues in latest OS update 17.1/17.2.Overall enjoying the product",https://www.amazon.in/gp/customer-reviews/R38R0A4I88M6AA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 13 December 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,enjoying iphone15 moved from android display is impressivecamera quality is excellent with 48mpbattery life is around 15 days on medium usage around 1 day on more usageno heating issues in latest os update 171172overall enjoying the product
B0CHX1W1XY,India,16-12-2023,True,5,Great phone,"Finally switched to android after using Nokia 8 sirocco for almost 5 years when it gave up , switched to IOS , good phone. Worth buying.",https://www.amazon.in/gp/customer-reviews/RVVPFXOCKZJWC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 16 December 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,great phone finally switched to android after using nokia 8 sirocco for almost 5 years when it gave up  switched to ios  good phone worth buying
B0CHX1W1XY,India,28-11-2023,True,5,Phenomenal Upgrade,I upgraded from my old iPhone 11 and it’s been a very smooth experience using this device.,https://www.amazon.in/gp/customer-reviews/R2EOJP7QHOLWSR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 28 November 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,phenomenal upgrade i upgraded from my old iphone 11 and its been a very smooth experience using this device
B0CHX1W1XY,India,15-01-2024,True,5,On Time delivery,Good and quality,https://www.amazon.in/gp/customer-reviews/R3LURA91X85BDO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 15 January 2024,Colour: BlackSize: 256 GB,B0CHX2WQLX,on time delivery good and quality
B0CHX1W1XY,India,26-11-2023,True,5,Great Phone,There is heating issue still there which not going to resolve yet officially,https://www.amazon.in/gp/customer-reviews/R19KJ4OO7QNRXK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 26 November 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,great phone there is heating issue still there which not going to resolve yet officially
B0CHX1W1XY,India,28-12-2023,True,5,Too good,Too good,https://www.amazon.in/gp/customer-reviews/R3V783TGZM7HZO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 28 December 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,too good too good
B0CHX1W1XY,India,01-10-2023,True,5,Top Classy,As usual I am a fan of Apple. After 11 I upgraded to 15. Same day delivery I got on launch day. Very smooth vs 11.,https://www.amazon.in/gp/customer-reviews/R3R0U1CUZTBO73/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 1 October 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,top classy as usual i am a fan of apple after 11 i upgraded to 15 same day delivery i got on launch day very smooth vs 11
B0CHX1W1XY,India,21-11-2023,True,5,Fast delivery,Good deal,https://www.amazon.in/gp/customer-reviews/R29ZY2688DJ8SO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 21 November 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,fast delivery good deal
B0CHX1W1XY,India,17-10-2023,True,5,Genuine product,,https://www.amazon.in/gp/customer-reviews/RKP54JJ1MYRE9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 17 October 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,genuine product 
B0CHX1W1XY,India,02-01-2024,True,5,Loved iPhone 15,I am an apple user since 2017. Ever since I have not looked back. It is getting even better day by day. And iPhone 15 has a lot of features which I always wished the previous would have. For example it comes with a C-type charging wire. So I wont get dissapointed when I ask a non - apple user for their charger. Also the night mode camera is love. The battery lasts whole day. Overall I loved it.,https://www.amazon.in/gp/customer-reviews/R2TIIIOENSUE6W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 2 January 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,loved iphone 15 i am an apple user since 2017 ever since i have not looked back it is getting even better day by day and iphone 15 has a lot of features which i always wished the previous would have for example it comes with a ctype charging wire so i wont get dissapointed when i ask a non  a
B0CHX1W1XY,India,27-05-2024,True,5,Beast,Worth !Camera and Decent Battery,https://www.amazon.in/gp/customer-reviews/R1S8EUJJ2B1XSI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 27 May 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,beast worth camera and decent battery
B0CHX1W1XY,India,03-09-2024,False,4,Very good camera quality but some issues are there,,https://www.amazon.in/gp/customer-reviews/R1JCDLPCSXQHV3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 3 September 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,very good camera quality but some issues are there 
B0CHX1W1XY,India,26-03-2024,True,3,Just hype,The device has heating issues has not much to offer when compared to its predecessors.It's just ornamental upgrade,https://www.amazon.in/gp/customer-reviews/R1G8U4SV345YLV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 26 March 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,just hype the device has heating issues has not much to offer when compared to its predecessorsits just ornamental upgrade
B0CHX1W1XY,India,04-12-2023,True,5,Iphone Lover,"Amazing, we were looking for green color it's  like share ka fal metha Amazing we loved it. Good in everything quality, battery and picture quality as well. This is first iphone of our family. It is really amazing. Quality of pictures and premium look best thing of this phone",https://www.amazon.in/gp/customer-reviews/R1ZEQRJ9UO3ZI3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 4 December 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,iphone lover amazing we were looking for green color its  like share ka fal metha amazing we loved it good in everything quality battery and picture quality as well this is first iphone of our family it is really amazing quality of pictures and premium look best thing of this phone
B0CHX1W1XY,India,17-03-2024,True,5,Nice phone,Nice,https://www.amazon.in/gp/customer-reviews/R12MKSN3QM23YH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 17 March 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,nice phone nice
B0CHX1W1XY,India,14-09-2024,True,1,Very Poor battery life,Battery life what it gives tells it is waste of money,https://www.amazon.in/gp/customer-reviews/RPN6KHT0X70RP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 14 September 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,very poor battery life battery life what it gives tells it is waste of money
B0CHX1W1XY,India,11-01-2024,True,5,Great product.. Value for money,Just feel the product..It is great product and experience.,https://www.amazon.in/gp/customer-reviews/R13RB19VKREDIN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 11 January 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,great product value for money just feel the productit is great product and experience
B0CHX1W1XY,India,29-01-2024,True,5,Best in the range,Best in the range,https://www.amazon.in/gp/customer-reviews/R3G4VH46ZJ6X40/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 29 January 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,best in the range best in the range
B0CHX1W1XY,India,14-11-2023,True,5,Amazing and Powerful,"Battery drains faster, need to be fixed. Except for this everything is top notch.",https://www.amazon.in/gp/customer-reviews/R2LVZ2LGLSUQD0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 14 November 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,amazing and powerful battery drains faster need to be fixed except for this everything is top notch
B0CHX1W1XY,India,05-03-2024,True,5,Nice phone,Every thing is good camera display software all is good,https://www.amazon.in/gp/customer-reviews/R2U7LYKMSN2VQ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 5 March 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,nice phone every thing is good camera display software all is good
B0CHX1W1XY,India,25-02-2024,True,3,Value for MOney,value for money invested is not worth with minor cosmetic changes and very basic memory upgrade,https://www.amazon.in/gp/customer-reviews/R2EGP4IYUH0UAZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 25 February 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,value for money value for money invested is not worth with minor cosmetic changes and very basic memory upgrade
B0CHX1W1XY,India,17-08-2024,False,4,Nice phone dynamic was superb,"Phone heating on charging and using camera then everything will be ok nice phone, camera quality super and hand free size",https://www.amazon.in/gp/customer-reviews/R1CNL3NOIZZUCQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 17 August 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,nice phone dynamic was superb phone heating on charging and using camera then everything will be ok nice phone camera quality super and hand free size
B0CHX1W1XY,India,15-12-2023,True,4,Very nice,Ugjjg,https://www.amazon.in/gp/customer-reviews/R31PIB6XBSI8RI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 15 December 2023,Colour: BlueSize: 128 GB,B0CHX2F5QT,very nice ugjjg
B0CHX1W1XY,India,18-05-2024,True,5,Camera super,Good,https://www.amazon.in/gp/customer-reviews/R1JT60HX36U7CN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 18 May 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,camera super good
B0CHX1W1XY,India,22-10-2023,True,5,Best baseline Iphone Ever.,Very Best baseline iPhone ever. even if you have a iphone 14 it is still a upgrade. the new frosted glass and rounded edges make it premium feel. camera is just awesome. better than 14 pro camera. battery is just like iphone 14. type c is also a welcome with braided  data cabel. just blue colour looks a lot like white.,https://www.amazon.in/gp/customer-reviews/R1W0SRAJC9S2FU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 22 October 2023,Colour: BlueSize: 128 GB,B0CHX2F5QT,best baseline iphone ever very best baseline iphone ever even if you have a iphone 14 it is still a upgrade the new frosted glass and rounded edges make it premium feel camera is just awesome better than 14 pro camera battery is just like iphone 14 type c is also a welcome with braided  data 
B0CHX1W1XY,India,22-10-2023,True,4,Heating issue,"Heating issue still persists even after updating it to 17.0.3, rest of things are meeting my expectations.",https://www.amazon.in/gp/customer-reviews/R3JL5DKWWMD3PM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 22 October 2023,Colour: BlueSize: 128 GB,B0CHX2F5QT,heating issue heating issue still persists even after updating it to 1703 rest of things are meeting my expectations
B0CHX1W1XY,India,08-03-2024,True,5,Great phone,Got great deal,https://www.amazon.in/gp/customer-reviews/R312VCQ97NNTDC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 8 March 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,great phone got great deal
B0CHX1W1XY,India,17-02-2024,True,5,Best phone,,https://www.amazon.in/gp/customer-reviews/RX5ISMUNXJPJM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 17 February 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,best phone 
B0CHX1W1XY,India,29-05-2024,True,5,Little expensive but it’s an iphone,iPhone 15 is faster and better looking than iPhone 12 .,https://www.amazon.in/gp/customer-reviews/R2YSYSHYZON857/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 29 May 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,little expensive but its an iphone iphone 15 is faster and better looking than iphone 12 
